보관소명,위치,상세주소,위도,경도
세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.46461868,127.1068497
강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.46829605,127.1046982
개포고등학교 정문앞,강남구,강남구 개포로402,37.48485184,127.0583725
롯데리아 개포점앞,강남구,강남구 선릉로26,37.48236847,127.0611877
압구정로데오역 6번출구,강남구,선릉로845,37.52745438,127.0404282
강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.50024414,127.0360565
대치역 7번출구,강남구,남부순환로155,37.49411774,127.0629044
서초 포레스타5단지,서초구,신원동 347-6,37.45066071,127.0570602
서초역1번출구 앞,서초구,서초동 1553-21,37.49195099,127.0085526
반포1동 서초빌딩 앞,서초구,반포동 749-35,37.50381088,127.0213623
신사역 4번출구 뒤,서초구,잠원동 88,37.51588058,127.0193024
우성아파트사거리 (기업은행앞),서초구,서초동 1374,37.49325943,127.0295334
LG유플러스 (방배사옥),서초구,방배동 980-53,37.47909164,126.9906769
양재이스타빌 앞,서초구,양재동 4(양재동 3-14 앞),37.48297882,127.0422592
심산기념문화센터,서초구,서초구 반포동 128-13,37.49836349,126.9911499
JW타워,서초구,서초구 서초동 1748-45,37.48303986,127.0214615
이수역 6번출구 앞,서초구,서초구 방배동 438-35,37.48366165,126.9823227
사평역 2번출구,서초구,서울시 서초구 반포동 30-5 ,37.50364304,127.0160217
서초초등학교 후문,서초구,서울시 서초구 서운로 178,37.49892807,127.0247269
본마을 노인복지센터 앞,서초구,서울특별시 서초구 본마을2길 2,37.45441818,127.052742
서초3교(효령로69길 방면),서초구,서울특별시 서초구 효령로69길,37.48768234,127.0247879
서초3교(효령로70길 방면),서초구,서울특별시 서초구 효령로70길,37.48731613,127.0248947
서초2교(사임당로 방면),서초구,서울특별시 서초구 사임당로137,37.49100876,127.0235214
서초1교 (진흥아파트 방면),서초구,서초구 서초대로65길,37.49619293,127.0210114
서초 크로바타워 앞,서초구,서초구 서초대로 347,37.49556351,127.0191803
뉴코아 킴스클럽 앞,서초구,서초구 잠원로 51,37.51019287,127.0072556
반포쇼핑타운 8동 앞,서초구,서초구 신반포로 219 반포쇼핑타운,37.50735092,127.0080185
반포쇼핑타운 2동 앞,서초구,서초구 신반포로 165 ,37.5056076,127.0021591
반포경남쇼핑 앞,서초구,서초구 신반포로 143 ,37.50478745,126.9999237
반포중학교 앞(세화여고 맞은편),서초구,서초구 신반포로67,37.50296021,126.9935989
함지박 사거리,서초구,서초구 방배로 230-1 ,37.4937706,126.9900665
우리은행 방배동지점 앞,서초구,서초구 방배로 183,37.48991776,126.9920807
삼호3차아파트 앞,서초구,서초구 방배동 757-3,37.4977951,126.9870682
멤피스아파트 앞,서초구,서초구 방배로 245,37.49420547,126.989357
국립국악원 앞,서초구,서초구 남부순환로 2364,37.47820282,127.0087814
한가람미술관 앞,서초구,서초구 남부순환로 2406,37.48087692,127.0145264
신반포역 3번출구 뒤,서초구,서초구 신반포로 ,37.50362396,126.9973221
서초종합체육관 입구,서초구,서초구 원지동 28,37.45924759,127.0416336
양재역 8번출구 앞,서초구,서초구 양재동,37.48257065,127.036438
사평리 공원,서초구,서초구 잠원동 51,37.52026749,127.0152512
대한무역투자진흥공사 KOTRA 앞,서초구,서초구 헌릉로 13,37.46540833,127.0437775
반포천 앞,서초구,서초구 사평대로 108 ,37.49905014,126.996254
옛골 입구,서초구,청계산로 434,37.43097687,127.0703354
신논현역2번출구(신논현타워 앞),서초구,서초구 강남대로 479,37.50508881,127.0239105
국립중앙도서관(국제회의장옆),서초구,반포동 산60-1,37.49721146,127.0042725
포드서초서비스센터앞,서초구,잠원동 55-1,37.51904678,127.0122833
반포1동 자율방범초소 옆,서초구,반포동 28-4,37.50847626,127.0167618
LH 서초 4단지 403동,서초구,우면동 788,37.45924759,127.0239029
양재동 꽃시장 건너편,서초구,양재동 351,37.46738434,127.0414581
석촌호수 서호사거리,송파구,송파구 삼학사로 136,37.5067482,127.0988312
송파 글마루 도서관,송파구,송파구 충민로 1206,37.48095322,127.1301041
풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.53131104,127.1112824
복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.47129822,127.1270905
위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.48173904,127.1432266
송파구청,송파구,송파구 올림픽로 326,37.5150528,127.1062698
보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.52048874,127.1352005
여흥레이크빌 앞 (석촌호수 까페거리),송파구,송파구 석촌호수로 278,37.51045227,127.1064072
송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.53641891,127.1161652
문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48871994,127.1098251
잠실나들목,송파구,서울 송파구 잠실동 1,37.51678085,127.0904923
가락고등학교 앞,송파구,서울 송파구 송이로 42,37.50186157,127.1172333
테라타워2,송파구,송파대로 201,37.48834991,127.1207809
거여동 사거리,송파구,송파구 문정로 196,37.49704742,127.1403503
가락삼환아파트 앞,송파구,송파구 가락동 165-2,37.49618149,127.138031
삼전역 1번출구,송파구,송파구 잠실동 289,37.50471115,127.0875626
석촌고분역 5번출구,송파구,송파구 삼전동 90,37.50233841,127.0964432
송파나루역 4번 출구옆,송파구,송파구 송파동 3-15,37.50997925,127.1123123
한성백제역 2번 출구,송파구,송파구 방이동 11,37.51665878,127.1162567
올림픽공원역 3번출구,송파구,송파구 방이동 89-28,37.51625824,127.1305924
석촌동 주민센터,송파구,송파구 석촌동 312,37.50362396,127.1035538
가락종합 사회복지관,송파구,양재대로 925,37.4955368,127.1072006
"경찰병원역 1,2번 출구 사이",송파구,가락동 59,37.49569321,127.1238556
문정시영아파트 5동 앞 공원,송파구,송이로 31길 56,37.4911232,127.135109
문정역 1번출구,송파구,문정동 55-13,37.48669815,127.1224442
서울방이동 고분군,송파구,방이동 17,37.50786591,127.1169891
배명고등학교,송파구,삼학사 11,37.49741364,127.0963059
석촌고분역 2번 출구,송파구,백제고분로 275,37.50264359,127.0973969
송파학사 옆,송파구,위례순환로 364,37.47817993,127.1471024
위례포레샤인아파트 2318동,송파구,장지동 390-4,37.477211,127.1371765
잠실새내역 1번출구,송파구,올림픽로 지하 140,37.51129532,127.0867386
아시아지하보도 14번 출구,송파구,올림픽로 74,37.51146317,127.0788117
쌍용아파트,송파구,풍납동 457,37.52681351,127.1181488
석촌역 8번출구,송파구,송파구 석촌동 209,37.50550461,127.106575
송파역 4번출구,송파구,송파대로 345,37.50004959,127.1115112
마천동 성내천 쉼터,송파구,성내천로 179,37.50149536,127.1477814
풍납중학교 측면,송파구,풍납동460,37.52515793,127.1169434
성내5교,송파구,동남로298,37.50166702,127.1377411
잠실나들목2(엘스아파트136동),송파구,송파구 잠실동 18-1,37.51621246,127.084343
레이크펠리스101동앞,송파구,잠실로88,37.50775909,127.0912933
잠실 자전거 수리센터 앞,송파구,송파구 잠실동 41,37.51156998,127.1010742
헬리오시티 112동 앞,송파구,송파구 가락동 509-11,37.49469757,127.1046448
오금공원사거리2,송파구,마천로103,37.50544357,127.1323319
위례22단지 2208동 다리앞,송파구,위례광장로163,37.47854996,127.1381378
경찰병원역 3번출구 앞,송파구,송파구 가락동 123,37.49577332,127.1245804
송파 레미니스1단지 102동 앞,송파구,오금동 96,37.50883102,127.1342621
올림픽공원사거리(선수촌아파트),송파구,양재대로 1218,37.51202011,127.1286469
올림픽선수촌아파트 136동 앞,송파구,양재대로 1218,37.50997543,127.1336975
송이공원,송파구,송파동 169,37.50057983,127.1188431
풍납동 아이파크 107동 앞,송파구,올림픽로43길 34,37.52480316,127.1146393
송파 파인타운 11단지,송파구,장지동 854-3,37.47916031,127.1321945
가락몰 업무동,송파구,가락동 600,37.49535751,127.1156921
서울친환경유통센터,송파구,가락동 600,37.49416733,127.1045303
마곡나루역 5번출구 뒤편,강서구,강서구 마곡동 761-5,37.56520081,126.8273163
마곡 엠밸리2단지,강서구,강서구 마곡동 735-1,37.56917953,126.8194428
서울도시가스 앞 ,강서구,강서구 공항대로 607 ,37.54748535,126.8720245
홈플러스(강서점),강서구,강서구 화곡로 398 ,37.55852127,126.8540115
강서공업고등학교 앞,강서구,"강서구 방화대로47가길 22, 411동 앞",37.57631683,126.8164978
한강아파트,강서구,강서구 허준로 23,37.57036972,126.8444138
강서한강자이타워 앞,강서구,강서구 양천로 401 ,37.56468201,126.8489075
강변아파트 310동 앞,강서구,강서구 가양동 1459-8 ,37.56458664,126.8569183
라이품 공영주차장 앞,강서구,강서구 강서로 515,37.57131958,126.8416672
가로공원공영주차장 1번 출구,강서구,강서구 가로공원로 193,37.53736115,126.8374481
화곡터널입구교차로,강서구,강서구 가로공원로 238 ,37.53835678,126.8423615
우장초등학교 앞,강서구,강서구 화곡로 263,37.54853439,126.8466721
마곡나루역 2번 출구 ,강서구,강서구 마곡중앙5로 6 ,37.56692505,126.8274384
롯데 R&D 센터,강서구,강서구 마곡동 301-2 ,37.57094193,126.8283157
LG유플러스 마곡사옥,강서구,강서구 마곡중앙8로 71,37.56133652,126.8339005
마곡수명산파크1단지,강서구,강서구 마곡동 728-148 ,37.55524826,126.8322983
마곡문화공원,강서구,강서구 마곡중앙8로 20,37.56121063,126.8303452
힐스테이트에코,강서구,강서구 마곡동 727-1120,37.55965805,126.8296051
등촌1-10단지 교차로,강서구,강서구 강서로 419,37.56320572,126.8393631
마곡 문영비지웍스,강서구,강서구 강서로 391,37.56188202,126.8391571
마곡 필네이처,강서구,강서구 마곡동 727-1190,37.56089401,126.8366928
(재)FITI시험연구원,강서구,강서구 마곡동 727-211,37.56848526,126.8385696
서울식물원 식물문화센터,강서구,강서구 마곡동 727-305,37.56883621,126.8356323
서울식물원 잔디마당 앞,강서구,강서구 마곡동 727-558,37.56408691,126.8308487
마곡나루역 3번 출구,강서구,강서구 마곡동 372-23,37.56580353,126.8280792
넥센 유니버시티 앞,강서구,강서구 마곡동 301-2,37.56948471,126.8280945
마곡메가박스 앞,강서구,강서구 마곡동 727-1179,37.55912781,126.8349533
명덕고교,강서구,강서구 마곡동 728-46,37.55524063,126.8347168
마곡수명산 1-2단지 ,강서구,강서구 마곡동 728-350,37.5553093,126.8298569
마곡13단지 정문 앞,강서구,강서구 마곡동 730-417 ,37.5586319,126.8199158
마곡 공공청사,강서구,강서구 마곡서로 101 ,37.56229401,126.8239517
까치산역 3번 출구,강서구,강서로 45,37.53158951,126.8466415
수명산파크1단지교차로,강서구,강서로47길 142,37.55363083,126.8286133
마곡레포츠센터,강서구,양천로 251,37.57297516,126.8324432
마곡수명산파크5-6단지,강서구,강서구 내발산동 751-1,37.55061722,126.8268814
강서구민올림픽체육센터,강서구,화곡로65길 62,37.55990601,126.8504257
동신아파트 104동 앞,강서구,강서로532,37.57204437,126.8440018
강서세무서앞,강서구,마곡서1로 60,37.56209183,126.8209686
수명초등학교,강서구,수명로1길 84,37.5525589,126.8231125
수명산파크4단지411동 앞,강서구,내발산동 751-6,37.55134964,126.8249359
대륭포스트타워1차,구로구,구로구 디지털로31길 33-1,37.48437119,126.8954239
항동지구 6단지 602동 앞,구로구,구로구 항동 216-11 ,37.47737503,126.820015
구로자원순환센터 ,구로구,구로구 항동 216-11 ,37.48250961,126.8257599
항동지구 4단지 입구,구로구,구로구 항동 82-9,37.48259735,126.8264542
항동지구 1단지 105동 앞,구로구,구로구 항동 100-14,37.48062897,126.8218155
항동지구 2단지 202동 앞,구로구,구로구 항동 113-1,37.48080826,126.821907
항동지구 11단지 1103동 앞,구로구,구로구 항동 169-1,37.47790527,126.8231125
항동지구 3단지 311동 앞,구로구,구로구 항동 169-2,37.47793961,126.8232727
항동프라자,구로구,구로구 항동 120-5,37.4798317,126.8227539
항동지구 3단지 302동 앞,구로구,구로구 항동 135-26,37.47937012,126.82547
항동지구 10단지 1001동 앞,구로구,구로구 항동 135-11,37.47934341,126.8256378
항동지구 7단지 정문,구로구,구로구 항동 207-1,37.47603607,126.8165894
항동지구 8단지 803동옆(주차장입구),구로구,구로구 항동 220,37.47473145,126.817009
천왕이펜하우5단지 앞,구로구,구로구 천왕동 277-4,37.47989655,126.8403702
천왕이펜하우스3단지 앞,구로구,구로구 천왕동 277-4,37.48223877,126.8385315
하늘숲초등학교 앞,구로구,구로구 천왕동 산13-1,37.48366547,126.8416138
